"","focal","cub.mins","mom.mins","c","n","ba","bl","g","ca","cl","ma","ml","ua","ul","overlap","fas.date","location","fas.mom","hy.id","stop.fas","fas.format","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","fas.age.mon","fas.mon","migratn.seas.fas","fas.am.pm","dob.yr","mom.state","mom.cycle.start","mom.cycle.stop","mom.trimester","mom.parity","mom.cub1","mom.cub2","mom.parity.binary","fas.yr"
"214","j320",15,15,12,12,0,0,0,0,0,0,0,0,1,15,2013-05-19,"150m nw _ cripple t (gps: 0727071e, 9842327n)","mtn","korb",2013-05-19 19:53:00,"new","2012-05-27","","serena.s",NA,"","2012-07-08","","",NA,"","2013-05-19","","",NA,"dengrad info not in table, instead taken from tblhyenas",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","mtn",NA,"twin",NA,11.7,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"215","j321",21,21,21,0,0,0,0,0,0,0,0,0,0,21,2013-05-20,"510m se _ stankho (gps: 0722115e, 9846904n)","wafl","trni",2013-05-20 07:59:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,10.5,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"216","j322",31,31,30,18,0,0,0,3,0,0,2,0,0,31,2013-05-29,"grits d","shrm","lady",2013-05-29 18:01:00,"new","2012-11-17","","serena.n",NA,"","2012-12-19","","",NA,"","2013-06-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","shrm",NA,"twin","1",6.3,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"217","j323",24,24,23,23,0,0,0,1,0,0,1,0,0,24,2013-05-30,"grits d","ema","drp",2013-05-30 07:03:00,"new","2012-11-05","","serena.n",NA,"","2012-11-07","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-06-03","dls","double check: alive but with disappeared date",NA,"","m","r","ema",NA,"single",NA,6.8,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"218","j324",32,32,0,0,0,0,0,0,0,0,0,0,0,32,2013-05-30,"grits d","wafl","trni",2013-05-30 07:37:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,10.8,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"219","j325",31,31,31,31,0,0,2,0,0,0,0,0,0,31,2013-05-08,"schiphol d","angi","uzi",2013-05-08 19:00:00,"new","2012-08-21","","serena.n",NA,"","2012-11-06","","",NA,"","2013-07-01","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-06-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-03-11","dls","double check: alive but with disappeared date",NA,"","m","r","angi",NA,"single",NA,8.5,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"220","j326",32,32,32,31,0,0,6,0,1,1,1,1,0,32,2013-05-09,"schiphol d","ema","drp",2013-05-09 06:31:00,"new","2012-11-05","","serena.n",NA,"","2012-11-07","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-06-03","dls","double check: alive but with disappeared date",NA,"","m","r","ema",NA,"single",NA,6.1,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"221","j327",33,33,33,29,0,0,0,5,3,0,1,0,0,33,2013-05-09,"schiphol d","ele","mchl",2013-05-09 08:48:00,"new","2012-11-17","","serena.n",NA,"","2013-02-09","","",NA,"",NA,"","",NA,"","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-08-31","dls","",NA,"","m","r","ele",NA,"twin","1",5.7,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"222","j327.5",33,33,32,31,0,0,0,3,2,0,1,0,0,33,2013-05-09,"schiphol d","ele","jude",2013-05-09 08:48:00,"new","2012-11-17","","serena.n",NA,"","2013-02-15","","",NA,"","2013-09-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ele",NA,"twin","2",5.7,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"223","j328",31,31,31,30,0,0,0,0,1,0,1,1,0,31,2013-05-10,"schiphol d","hkr","bilj",2013-05-10 06:33:00,"new","2012-09-18","","serena.n",NA,"","2012-11-12","","",NA,"","2013-06-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-09","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hkr",NA,"twin","1",7.7,5,"none","am",2012,"l",2012-09-19,2013-09-10,4,"a","bilj","crim","prim",2013
"224","j328.5",31,31,31,30,0,0,0,0,1,0,1,1,0,31,2013-05-10,"schiphol d","hkr","crim",2013-05-10 06:33:00,"new","2012-09-18","","serena.n",NA,"","2012-11-12","","",NA,"","2013-06-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hkr",NA,"twin","2",7.7,5,"none","am",2012,"l",2012-09-19,2013-09-10,4,"a","bilj","crim","prim",2013
"225","j329",31,31,31,30,0,0,0,0,0,0,0,0,0,31,2013-05-10,"schiphol d","digs","ana",2013-05-10 07:11:00,"new","2012-12-02","","serena.n",NA,"","2012-12-27","","",NA,"","2013-06-26","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","digs",NA,"single",NA,5.2,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"226","j33",19,32,1,0,0,0,0,1,1,0,0,0,0,19,2012-08-19,"krakow d","sau","spcd",2012-08-19 18:32:00,"new","2012-06-04","","serena.n",NA,"","2012-07-07","","",NA,"",NA,"","",NA,"","2013-08-04","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-08-21","dls","",NA,"","m","r","sau",NA,"twin",NA,2.5,8,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"227","j330",18,18,4,0,0,0,0,1,1,0,0,0,0,18,2013-05-12,"@269m n _ grotto (gps: 0724053e, 9846982n)","wafl","trni",2013-05-12 06:45:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,10.2,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"228","j331",28,35,19,14,0,0,1,5,5,0,0,0,0,28,2013-05-12,"holy grail d","saw","dara",2013-05-12 18:47:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","2",2.8,5,"none","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"229","j333",32,32,32,32,0,0,0,0,0,0,0,0,0,32,2013-05-12,"schiphol d","arro","rmon",2013-05-12 20:33:00,"new","2012-09-30","","serena.n",NA,"","2012-12-14","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-11","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","arro",NA,"twin","1",7.4,5,"none","pm",2012,"l",2012-10-01,2013-11-04,4,"b","strm","rmon","mult",2013
"230","j333.5",32,32,32,32,0,0,0,0,0,0,0,0,0,32,2013-05-12,"schiphol d","arro","strm",2013-05-12 20:33:00,"new","2012-09-30","","serena.n",NA,"","2012-11-27","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-11","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-12","dls","double check: alive but with disappeared date",NA,"","m","r","arro",NA,"twin",NA,7.4,5,"none","pm",2012,"l",2012-10-01,2013-11-04,4,"b","strm","rmon","mult",2013
"231","j334",34,34,33,24,0,0,9,5,2,0,1,0,0,34,2013-05-13,"holy grail d","saw","ando",2013-05-13 07:16:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"","2013-10-06","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-27","","",12,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","1",2.8,5,"none","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"232","j334.5",34,34,32,23,0,0,2,6,3,0,1,0,0,34,2013-05-13,"holy grail d","saw","dara",2013-05-13 07:16:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","2",2.8,5,"none","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"233","j335",26,26,23,21,0,0,1,1,0,0,2,1,0,26,2013-05-13,"schiphol d","arro","rmon",2013-05-13 18:30:00,"new","2012-09-30","","serena.n",NA,"","2012-12-14","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-11","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","arro",NA,"twin","1",7.4,5,"none","pm",2012,"l",2012-10-01,2013-11-04,4,"b","strm","rmon","mult",2013
"234","j336",32,32,32,32,0,0,0,0,0,0,0,0,0,32,2013-05-13,"schiphol d","arro","strm",2013-05-13 19:36:00,"new","2012-09-30","","serena.n",NA,"","2012-11-27","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-11","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-12","dls","double check: alive but with disappeared date",NA,"","m","r","arro",NA,"twin",NA,7.4,5,"none","pm",2012,"l",2012-10-01,2013-11-04,4,"b","strm","rmon","mult",2013
"235","j337",31,31,31,31,0,0,0,0,0,0,0,0,0,31,2013-05-16,"schiphol d","shrm","lady",2013-05-16 20:43:00,"new","2012-11-17","","serena.n",NA,"","2012-12-19","","",NA,"","2013-06-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","shrm",NA,"twin","1",5.9,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"236","j338",31,31,31,31,0,0,0,1,0,0,1,0,0,31,2013-05-16,"schiphol d","digs","ana",2013-05-16 21:13:00,"new","2012-12-02","","serena.n",NA,"","2012-12-27","","",NA,"","2013-06-26","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","digs",NA,"single",NA,5.4,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"237","j339",19,19,17,12,0,0,5,4,1,0,3,2,0,19,2013-05-17,"holy grail d","silk","frdn",2013-05-17 18:45:00,"new","2012-10-01","","happy.zebra",NA,"","2012-12-26","","",NA,"","2013-09-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-21","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-07-21","dls","double check: alive but with disappeared date",NA,"","m","r","silk",NA,"single",NA,7.5,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"238","j34",27,41,8,0,0,0,0,5,4,1,2,0,0,27,2012-08-19,"krakow d","sau","koal",2012-08-19 19:12:00,"new","2012-06-04","","serena.n",NA,"","2014-07-02","","",NA,"","2013-04-22","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-04","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-01-14","dls","",NA,"","m","r","sau",NA,"twin","1",2.5,8,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"239","j340",24,24,23,23,0,0,1,3,3,0,0,0,0,24,2013-05-17,"holy grail d","boom","jlyr",2013-05-17 19:28:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","boom",NA,"twin","1",6.8,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"240","j341",33,33,32,32,0,0,5,0,0,0,1,0,0,33,2013-05-17,"schiphol d","angi","uzi",2013-05-17 21:01:00,"new","2012-08-21","","serena.n",NA,"","2012-11-06","","",NA,"","2013-07-01","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-06-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-03-11","dls","double check: alive but with disappeared date",NA,"","m","r","angi",NA,"single",NA,8.8,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"241","j342",30,35,15,0,0,0,1,3,7,4,0,0,2,30,2013-05-19,"holy grail d","boom","jlyr",2013-05-19 06:56:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","boom",NA,"twin","1",6.8,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"242","j342.5",28,32,16,0,0,0,0,5,9,6,0,3,2,28,2013-05-19,"holy grail d","boom","swag",2013-05-19 06:56:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-06-30","dls","double check: alive but with disappeared date",NA,"","m","r","boom",NA,"twin","1",6.8,5,"none","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"243","j343",34,34,24,18,0,0,1,2,1,0,0,0,0,34,2013-06-08,"rbend d","adon","catn",2013-06-08 19:25:00,"new","2013-02-24","","talek",NA,"","2013-03-17","","",NA,"","2013-09-15","","",22,"","2013-08-12","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-24","dls","inferred dead",NA,"","m","r","adon",NA,NA,NA,3.4,6,"migration","pm",2013,"l",2013-02-25,2013-08-12,4,"h","catn",NA,"mult",2013
"244","j344",20,20,16,16,0,0,0,0,0,0,1,0,0,20,2013-06-08,"330m s- rbend d (gps: 0748490e, 9838100n)","amaz","bncl",2013-06-08 20:10:00,"new","2012-11-03","","talek",NA,"","2012-12-01","","",NA,"","2013-07-29","","",1,"","2013-09-23","","",8.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-06-16","dls","dispersed",NA,"","m","r","amaz",NA,"twin",NA,7.1,6,"migration","pm",2012,"l",2012-11-04,2013-08-31,4,"b","bncl","spng","mult",2013
"245","j344.5",18,18,16,16,0,0,0,0,0,0,1,0,0,18,2013-06-08,"330m s- rbend d (gps: 0748490e, 9838100n)","amaz","spng",2013-06-08 20:08:00,"new","2012-11-03","","talek",NA,"","2012-12-01","","",NA,"","2013-08-08","","",0.5,"","2013-09-22","","",7.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-01-01","dls","dispersed",NA,"","m","r","amaz",NA,"twin",NA,7.1,6,"migration","pm",2012,"l",2012-11-04,2013-08-31,4,"b","bncl","spng","mult",2013
"246","j346",33,33,14,12,0,0,1,1,2,0,0,0,0,33,2013-05-22,"holy grail d","pike","clay",2013-05-22 19:42:00,"new","2013-01-23","","happy.zebra",NA,"","2013-03-15","","",NA,"","2013-09-14","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-19","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-02-20","dls","double check: alive but with disappeared date",NA,"","f","r","pike",NA,"single",NA,3.9,5,"none","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"247","j347",30,31,22,15,0,0,0,5,5,1,2,0,0,30,2013-05-22,"holy grail d","snap","moji",2013-05-22 20:16:00,"new","2012-09-17","","happy.zebra",NA,"","2013-02-02","","",NA,"","2013-07-15","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-26","","",12.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","snap",NA,"single",NA,8.1,5,"none","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"248","j348",29,32,26,21,0,0,1,4,3,3,2,0,1,29,2013-05-27,"holy grail d","pike","clay",2013-05-27 20:00:00,"new","2013-01-23","","happy.zebra",NA,"","2013-03-15","","",NA,"","2013-09-14","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-19","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-02-20","dls","double check: alive but with disappeared date",NA,"","f","r","pike",NA,"single",NA,4.1,5,"none","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"249","j349",8,8,0,0,0,0,0,0,0,0,0,0,0,8,2013-07-17,"310m nw _ stankho (gps: 0721552e, 9847460n)","wafl","trni",2013-07-17 18:32:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,12.4,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"250","j35",33,33,22,22,0,0,0,0,1,0,0,0,0,33,2012-08-19,"calexico d","hwk","natg",2012-08-19 08:01:00,"new","2011-12-17","","happy.zebra",NA,"","2012-03-10","","",NA,"","2012-10-08","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-12-11","error","",42.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-21","dls","double check: alive but with disappeared date",NA,"","m","r","hwk",NA,NA,NA,8.1,8,"migration","am",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"251","j350",29,29,14,8,0,0,0,2,1,0,3,2,0,29,2013-07-17,"schiphol d","hndy","spud",2013-07-17 20:27:00,"new","2012-11-06","","serena.n",NA,"","2013-03-15","","",NA,"",NA,"","",NA,"","2013-09-16","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-28","dls","double check: alive but with disappeared date",NA,"","f","r","hndy",NA,"single",NA,8.3,7,"migration","pm",2012,"l",2012-11-07,2013-09-16,4,"b","spud",NA,"mult",2013
"252","j351",11,16,11,0,0,0,0,0,1,0,0,0,0,11,2013-07-28,"schutzy d","ojy","higs",2013-07-28 07:13:00,"new","2013-05-31","","happy.zebra",NA,"","2013-06-27","","",NA,"","2013-10-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-12-21","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-12-01","dls","double check: alive but with disappeared date",NA,"","m","r","ojy",NA,"single",NA,1.9,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"253","j352",25,33,1,1,0,0,0,0,0,0,0,0,1,25,2013-07-28,"schutzy d","boom","jlyr",2013-07-28 07:45:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","boom",NA,"twin","1",9.1,7,"migration","am",2012,"p",2013-07-27,2013-09-01,1,"b","plnk","rumg","mult",2013
"254","j353",34,34,34,34,0,0,0,0,0,0,0,0,0,34,2013-07-18,"gettysburg d","csby","euch",2013-07-18 07:17:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-10-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-08-13","error","",112.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-06-15","dls"," w",NA,"","m","r","csby",NA,"twin","1",6.1,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"255","j353.5",34,34,34,34,0,0,1,0,0,0,0,0,0,34,2013-07-18,"gettysburg d","csby","baca",2013-07-18 07:17:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-09-24","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-07-08","error","",76.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-11-05","dls","double check: alive but with disappeared date",NA,"","m","r","csby",NA,"twin","2",6.1,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"256","j354",18,18,5,0,0,0,0,0,1,2,2,0,0,18,2013-07-21,"gettysburg","saw","dara",2013-07-21 07:02:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","2",5.1,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"257","j355",28,31,12,0,0,0,2,5,5,2,2,1,1,28,2013-07-21,"gettysburg","pike","clay",2013-07-21 07:33:00,"new","2013-01-23","","happy.zebra",NA,"","2013-03-15","","",NA,"","2013-09-14","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-19","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-02-20","dls","double check: alive but with disappeared date",NA,"","f","r","pike",NA,"single",NA,5.9,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"258","j356",29,31,20,0,0,0,0,6,7,0,1,0,0,29,2013-07-21,"grits d","logc","cstz",2013-07-21 19:34:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,3.2,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"259","j358",21,28,19,0,0,0,2,7,11,5,3,1,1,21,2013-07-29,"schutzy d","ojy","higs",2013-07-29 18:13:00,"new","2013-05-31","","happy.zebra",NA,"","2013-06-27","","",NA,"","2013-10-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-12-21","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-12-01","dls","double check: alive but with disappeared date",NA,"","m","r","ojy",NA,"single",NA,1.9,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"260","j359",31,31,31,31,0,0,0,0,0,0,0,0,0,31,2013-07-29,"schutzy d","csby","euch",2013-07-29 18:50:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-10-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-08-13","error","",112.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-06-15","dls"," w",NA,"","m","r","csby",NA,"twin","1",6.5,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"261","j359.5",31,31,31,31,0,0,0,0,0,0,0,0,0,31,2013-07-29,"schutzy d","csby","baca",2013-07-29 18:50:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-09-24","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-07-08","error","",76.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-11-05","dls","double check: alive but with disappeared date",NA,"","m","r","csby",NA,"twin","2",6.5,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"262","j360",31,31,3,0,0,0,2,0,0,2,2,0,0,31,2013-07-30,"mindy's d","tnsl","rama",2013-07-30 18:55:00,"new","2013-01-08","","serena.n",NA,"","2013-05-06","","",NA,"","2013-09-29","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-04-07","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","tnsl",NA,"single",NA,6.7,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"263","j361",32,33,28,0,0,0,1,2,3,3,2,0,0,32,2013-07-30,"mindy's d","logc","cstz",2013-07-30 19:32:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,3.4,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"264","j362",31,31,31,31,0,0,1,0,0,0,0,0,0,31,2013-07-30,"mindy's d","arro","rmon",2013-07-30 20:16:00,"new","2012-09-30","","serena.n",NA,"","2012-12-14","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-11","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","arro",NA,"twin","1",10,7,"migration","pm",2012,"l",2012-10-01,2013-11-04,4,"b","strm","rmon","mult",2013
"265","j362.5",31,31,31,31,0,0,0,0,0,0,0,0,0,31,2013-07-30,"mindy's d","arro","strm",2013-07-30 20:16:00,"new","2012-09-30","","serena.n",NA,"","2012-11-27","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-11","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-12","dls","double check: alive but with disappeared date",NA,"","m","r","arro",NA,"twin",NA,10,7,"migration","pm",2012,"l",2012-10-01,2013-11-04,4,"b","strm","rmon","mult",2013
