"","fecal.sample.id","androgens.ng.g","androgens.assay.by","androgens.year.assayed","androstenedione.ng.g","androstenedione.assay.by","androstenedione.year.assayed","corticosterone.ng.g","corticosterone.assay.by","corticosterone.year.assayed","estrogen.ng.g","estrogen.assay.by","estrogen.year.assayed","progesterone.ng.g","progesterone.assay.by","progesterone.date.assayed","testosterone.ng.g","testosterone.assay.by","testosterone.date.assayed","hy.id","kaycode","poop.date","poop.time","darting.date","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","dart.age.mon","fec.vs.dart","poop.from.dart.mon","poop.age.mon","poop.mon","migratn.seas","poop.am.pm","state","cycle.start","cycle.stop","trimester","parity","poop.yr","corticosterone.ng.g.log"
"46","3261",184.02,"scj","2012",NA,NA,NA,233.63,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,8.05,"tmm",2016-08-20,"pike","1008",2009-05-17,2009-05-17 06:54:00,NA,"2007-10-30","","happy.zebra",NA,"","2008-06-30","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","koi",NA,NA,NA,NA,NA,NA,18.6,5,"none","am","n",NA,NA,NA,NA,2009,5.45373866736587
"47","3263",352.93,"scj","2012",NA,NA,NA,44.15,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,39.98,"tmm",2016-08-20,"bab","771",2009-05-24,2009-05-24 06:53:00,NA,"2004-10-30","","talek",NA,"","2004-12-03","","",NA,"","2005-09-26","","",1.5,"","2005-08-24","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-02-11","dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","2",NA,NA,NA,54.8,5,"none","am","l",2008-10-31,2009-06-11,4,"a",2009,3.78759292704997
"48","3266",2487.46,"scj","2012",NA,NA,NA,714.84,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,198.9,"tmm",2016-08-20,"hex","727",2009-05-29,2009-05-29 17:59:00,NA,"2003-03-04","","talek",NA,"","2003-04-24","","",NA,"","2003-11-07","","",2,"","2004-01-17","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-04-13","dls","inferred dead",NA,"","f","r","bail",NA,NA,NA,NA,NA,NA,74.8,5,"none","pm","o",2009-02-20,2009-07-22,NA,NA,2009,6.5720587414286
"49","3268",261.24,"scj","2012",NA,NA,NA,58.81,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,14.25,"tmm",2016-08-20,"ali","253",2009-05-30,2009-05-30 17:59:00,NA,"1997-08-04","","talek",NA,"","1997-09-07","","",NA,"","1998-08-18","","",11.5,"","1998-06-21","","",6.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-06-11","dls","double check: alive but with disappeared date",NA,"","f","r","bb","mike","1","1",NA,NA,NA,141.8,5,"none","pm","l",2009-03-02,2009-12-22,4,"h",2009,4.07431190847186
"50","3269",208.85,"scj","2012",NA,NA,NA,36.61,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,8.06,"tmm",2016-08-20,"ffl","731",2009-05-30,2009-05-30 18:25:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,71.1,5,"none","pm","l",2008-07-21,2009-08-27,4,"b",2009,3.60032142713214
"51","3272",268.87,"scj","2012",NA,NA,NA,23.44,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,5.45,"tmm",2016-09-02,"mos","749",2009-05-31,2009-05-31 17:31:00,NA,"2003-02-18","","talek",NA,"","2003-04-17","","",NA,"","2003-10-28","","",2,"","2004-02-12","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-15","dead","humans (us)",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,75.4,5,"none","pm","l",2009-01-11,2009-08-10,4,"d",2009,3.15444396470881
"52","3274",119.87,"scj","2012",NA,NA,NA,90.61,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,84.34,"tmm",2016-08-22,"mp","145",2009-06-07,2009-06-07 05:48:00,NA,"1994-07-23","","talek",NA,"","1994-08-14","","",NA,"","1995-03-18","","",0.5,"","1995-08-30","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-07-13","dls","inferred dead",NA,"","f","r","dj","bag","1","1",NA,NA,NA,178.5,6,"migration","am","p",2009-05-23,2009-06-28,2,"h",2009,4.50656458223397
"53","3275",343.16,"scj","2012",NA,NA,NA,52.88,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,16.11,"tmm",2016-08-22,"mos","749",2009-06-20,2009-06-20 18:34:00,NA,"2003-02-18","","talek",NA,"","2003-04-17","","",NA,"","2003-10-28","","",2,"","2004-02-12","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-15","dead","humans (us)",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,76,6,"migration","pm","l",2009-01-11,2009-08-10,4,"d",2009,3.96802519554343
"54","3276",112.82,"scj","2012",NA,NA,NA,210.59,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,70.19,"tmm",2016-08-22,"hex","727",2009-06-21,2009-06-21 17:28:00,NA,"2003-03-04","","talek",NA,"","2003-04-24","","",NA,"","2003-11-07","","",2,"","2004-01-17","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-04-13","dls","inferred dead",NA,"","f","r","bail",NA,NA,NA,NA,NA,NA,75.6,6,"migration","pm","o",2009-02-20,2009-07-22,NA,NA,2009,5.34991311519169
"55","3277",315.15,"scj","2012",NA,NA,NA,125.44,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,51.57,"tmm",2016-08-22,"baez","763",2009-06-21,2009-06-21 18:23:00,NA,"2004-10-16","","talek",NA,"","2005-02-13","","",NA,"","2005-07-02","","",1.5,"","2005-08-05","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bail",NA,"1","1",NA,NA,NA,56.1,6,"migration","pm","l",2009-02-02,2009-10-04,4,"a",2009,4.8318275566021
"56","3278",528.18,"scj","2012",NA,NA,NA,15.74,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,21.41,"tmm",2016-08-22,"pan","755",2009-06-21,2009-06-21 18:31:00,NA,"2004-05-20","","talek",NA,"","2004-07-01","","",NA,"","2005-03-01","","",1.5,"","2005-03-14","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-21","dead","",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,61,6,"migration","pm","o",2009-01-24,2009-07-10,NA,NA,2009,2.75620524298926
"57","3279",207.91,"scj","2012",NA,NA,NA,252.08,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,13.12,"tmm",2016-08-22,"cen","789",2009-06-21,2009-06-21 18:32:00,NA,"2008-03-01","","talek",NA,"","2008-04-14","","",NA,"","2008-12-03","","",0,"","2009-01-23","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-05-18","dls","inferred dead",NA,"","f","r","pan",NA,"1","1",NA,NA,NA,15.7,6,"migration","pm","n",NA,NA,NA,NA,2009,5.52974649744902
"58","3280",141.09,"scj","2012",NA,NA,NA,146.35,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,21.18,"tmm",2016-08-22,"cen","789",2009-06-21,2009-06-21 18:32:00,NA,"2008-03-01","","talek",NA,"","2008-04-14","","",NA,"","2008-12-03","","",0,"","2009-01-23","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-05-18","dls","inferred dead",NA,"","f","r","pan",NA,"1","1",NA,NA,NA,15.7,6,"migration","pm","n",NA,NA,NA,NA,2009,4.9860010131379
"59","3282",654.49,"scj","2012",NA,NA,NA,262.12,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,30.94,"tmm",2016-08-22,"sbl","759",2009-07-20,2009-07-20 08:59:00,NA,"2004-07-21","","talek",NA,"","2004-10-05","","",NA,"","2005-04-11","","",0,"","2005-09-07","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-04-08","dls","inferred dead",NA,"","f","r","adon",NA,"1","1",NA,NA,NA,60,7,"migration","am","l",2009-01-02,2009-10-31,4,"b",2009,5.5688024141713
"60","3283",59.63,"scj","2012",NA,NA,NA,253.93,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,55.71,"tmm",2016-08-22,"sbl","759",2009-07-28,2009-07-28 17:31:00,NA,"2004-07-21","","talek",NA,"","2004-10-05","","",NA,"","2005-04-11","","",0,"","2005-09-07","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-04-08","dls","inferred dead",NA,"","f","r","adon",NA,"1","1",NA,NA,NA,60.2,7,"migration","pm","l",2009-01-02,2009-10-31,4,"b",2009,5.5370586384853
"61","3287",255.92,"scj","2012",NA,NA,NA,21.24,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,35.09,"tmm",2016-08-22,"hwk","1011",2009-08-19,2009-08-19 18:04:00,NA,"2007-08-15","","happy.zebra",NA,"","2008-06-24","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-03-14","dls","fate unknown",NA,"","f","r","ave?",NA,NA,NA,NA,NA,NA,24.1,8,"migration","pm","n",2009-08-15,2010-11-10,0,NA,2009,3.05588619637374
"62","3291",104.52,"scj","2012",NA,NA,NA,124.04,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,8.85,"tmm",2016-08-22,"cart","357",2009-08-23,2009-08-23 18:51:00,NA,"2005-12-07","","talek",NA,"","2006-01-30","","",NA,"","2006-09-14","","",14,"","2006-11-12","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,"0",NA,NA,NA,NA,44.5,8,"migration","pm","l",2009-06-16,2010-11-19,4,"a",2009,4.82060409423225
"63","3292",581.14,"scj","2012",NA,NA,NA,23.79,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,18.48,"tmm",2016-08-22,"hel","604",2009-08-28,2009-08-28 18:39:00,NA,"2006-02-01","","talek",NA,"","2006-06-08","","",NA,"","2006-11-11","","",1,"","2006-12-30","","",19.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,NA,NA,NA,NA,NA,42.8,8,"migration","pm","l",2009-02-16,2009-08-29,4,"b",2009,3.16926532431487
"64","3294",1332.19,"scj","2012",NA,NA,NA,171.28,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,59.71,"tmm",2016-08-22,"nav","100",2009-09-01,2009-09-01 07:48:00,NA,"1992-11-07","","talek",NA,"","1992-11-29","","",NA,"","1993-06-08","","",0.5,"","1993-11-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-07-20","dls","inferred dead",NA,"","f","r","coch","en","1","2",NA,NA,NA,201.8,9,"migration","am","l",2008-11-14,2014-04-12,4,"i",2009,5.14329964428143
"65","3296",350.42,"scj","2012",NA,NA,NA,65.22,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,18.09,"tmm",2016-08-22,"ffl","731",2009-09-02,2009-09-02 18:25:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,74.2,9,"migration","pm","o",2009-08-28,2009-09-24,NA,NA,2009,4.17776617036117
"66","3297",NA,NA,NA,NA,NA,NA,18.3,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,22.45,"tmm",2016-08-22,"nav","100",2009-09-08,2009-09-08 18:18:00,NA,"1992-11-07","","talek",NA,"","1992-11-29","","",NA,"","1993-06-08","","",0.5,"","1993-11-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-07-20","dls","inferred dead",NA,"","f","r","coch","en","1","2",NA,NA,NA,202,9,"migration","pm","l",2008-11-14,2014-04-12,4,"i",2009,2.90690105984738
"67","3303",129.63,"scj","2012",NA,NA,NA,37.82,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,12.43,"tmm",2016-08-22,"dra","774",2009-10-12,2009-10-12 18:00:00,NA,"2007-11-15","","talek",NA,"","2008-04-09","","",NA,"","2008-07-10","","",1.5,"","2008-12-03","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-06-12","dead","car",NA,"","f","r","ali",NA,"1","1",NA,NA,NA,22.9,10,"migration","pm","n",NA,NA,NA,NA,2009,3.63283806323031
"68","3305",NA,NA,NA,NA,NA,NA,18.06,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,8.19,"tmm",2016-08-22,"nav","100",2009-10-15,2009-10-15 18:43:00,NA,"1992-11-07","","talek",NA,"","1992-11-29","","",NA,"","1993-06-08","","",0.5,"","1993-11-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-07-20","dls","inferred dead",NA,"","f","r","coch","en","1","2",NA,NA,NA,203.2,10,"migration","pm","l",2008-11-14,2014-04-12,4,"i",2009,2.89369954798884
"69","3306",107.88,"scj","2012",NA,NA,NA,48.77,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,21.41,"tmm",2016-09-02,"guci","753",2009-10-16,2009-10-16 08:05:00,NA,"2004-02-05","","talek",NA,"","2004-05-31","","",NA,"","2004-09-01","","",0.5,"","2005-05-14","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-01-24","dls","unk",NA,"","f","r","zc",NA,"0",NA,NA,NA,NA,68.3,10,"migration","am","l",2009-01-06,2009-12-13,4,"c",2009,3.88711536972196
"70","3307",110.62,"scj","2012",NA,NA,NA,16.88,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,5.24,"tmm",2016-08-22,"dra","774",2009-10-16,2009-10-16 08:26:00,NA,"2007-11-15","","talek",NA,"","2008-04-09","","",NA,"","2008-07-10","","",1.5,"","2008-12-03","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-06-12","dead","car",NA,"","f","r","ali",NA,"1","1",NA,NA,NA,23,10,"migration","am","n",NA,NA,NA,NA,2009,2.82612948916781
"71","3308",NA,NA,NA,NA,NA,NA,108.76,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,36.99,"tmm",2016-08-22,"mp","145",2009-10-17,2009-10-17 18:20:00,NA,"1994-07-23","","talek",NA,"","1994-08-14","","",NA,"","1995-03-18","","",0.5,"","1995-08-30","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-07-13","dls","inferred dead",NA,"","f","r","dj","bag","1","1",NA,NA,NA,182.8,10,"migration","pm","l",2009-08-05,2010-07-30,4,"h",2009,4.68914361976427
"72","3309",1348.85,"scj","2012",NA,NA,NA,31.56,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,65.81,"tmm",2016-08-22,"pan","755",2009-10-17,2009-10-17 18:31:00,NA,"2004-05-20","","talek",NA,"","2004-07-01","","",NA,"","2005-03-01","","",1.5,"","2005-03-14","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-21","dead","",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,64.9,10,"migration","pm","p",2009-09-23,2009-10-29,3,"c",2009,3.45189049597767
"73","3311",498.24,"scj","2012",NA,NA,NA,27.65,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,35.21,"tmm",2016-08-22,"hel","604",2009-10-24,2009-10-24 18:03:00,NA,"2006-02-01","","talek",NA,"","2006-06-08","","",NA,"","2006-11-11","","",1,"","2006-12-30","","",19.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,NA,NA,NA,NA,NA,44.7,10,"migration","pm","p",2009-10-06,2009-11-11,2,"c",2009,3.31962572796834
"74","3315",NA,NA,NA,NA,NA,NA,303.11,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,127.68,"tmm",2016-08-22,"mos","749",2009-11-21,2009-11-21 07:03:00,NA,"2003-02-18","","talek",NA,"","2003-04-17","","",NA,"","2003-10-28","","",2,"","2004-02-12","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-15","dead","humans (us)",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,81.1,11,"none","am","p",2009-10-24,2009-11-29,3,"e",2009,5.71409577593127
"75","3317",313.56,"scj","2012",NA,NA,NA,15.19,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,14.8,"tmm",2016-08-22,"ein","371",2009-11-29,2009-11-29 17:10:00,NA,"2006-04-30","","fig.tree",NA,"","2007-05-06","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bel",NA,"1",NA,NA,NA,NA,43,11,"none","pm","n",2008-04-30,2010-06-20,0,NA,2009,2.72063731660768
"76","3321",641.94,"scj","2012",NA,NA,NA,28.58,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,40.96,"tmm",2016-08-22,"hex","727",2009-12-01,2009-12-01 17:35:00,NA,"2003-03-04","","talek",NA,"","2003-04-24","","",NA,"","2003-11-07","","",2,"","2004-01-17","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-04-13","dls","inferred dead",NA,"","f","r","bail",NA,NA,NA,NA,NA,NA,80.9,12,"none","pm","l",2009-11-11,2010-08-21,4,"c",2009,3.35270717250172
"77","3327",103.61,"scj","2012",NA,NA,NA,178.76,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,116.24,"tmm",2016-08-22,"mrph","197",2010-01-12,2010-01-12 18:48:00,NA,"1996-06-25","","talek",NA,"","1996-07-22","","",NA,"","1996-12-24","","",1,"","1997-06-01","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2011-04-11","dead","lions",NA,"","f","r","bsh",NA,"1","1",NA,NA,NA,162.6,1,"none","pm","l",2009-08-05,2010-07-30,4,"j",2010,5.18604412406525
"78","3330",1662.16,"scj","2012",NA,NA,NA,200.4,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,143.99,"tmm",2016-08-22,"mrph","197",2010-01-25,2010-01-25 18:36:00,NA,"1996-06-25","","talek",NA,"","1996-07-22","","",NA,"","1996-12-24","","",1,"","1997-06-01","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2011-04-11","dead","lions",NA,"","f","r","bsh",NA,"1","1",NA,NA,NA,163,1,"none","pm","l",2009-08-05,2010-07-30,4,"j",2010,5.30031536921071
"79","3331",796.68,"scj","2012",NA,NA,NA,18.47,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,41.5,"tmm",2016-08-22,"hel","604",2010-01-25,2010-01-25 18:47:00,NA,"2006-02-01","","talek",NA,"","2006-06-08","","",NA,"","2006-11-11","","",1,"","2006-12-30","","",19.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,NA,NA,NA,NA,NA,47.8,1,"none","pm","l",2009-12-19,2010-08-20,4,"c",2010,2.91614779421115
"80","3333",134.16,"scj","2012",NA,NA,NA,14.48,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,30.79,"tmm",2016-08-22,"msl","745",2010-02-06,2010-02-06 17:43:00,NA,"2005-12-05","","talek",NA,"","2005-12-19","","",NA,"","2006-09-02","","",0.5,"","2006-11-13","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2011-02-01","dls","inferred dead",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,50.1,2,"none","pm","o",2009-08-25,2010-06-24,NA,NA,2010,2.67276838695757
"81","3334",1059.66,"scj","2012",NA,NA,NA,143.63,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,62.25,"tmm",2016-08-22,"mos","749",2010-02-06,2010-02-06 18:21:00,NA,"2003-02-18","","talek",NA,"","2003-04-17","","",NA,"","2003-10-28","","",2,"","2004-02-12","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-15","dead","humans (us)",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,83.6,2,"none","pm","l",2009-11-30,2010-07-05,4,"e",2010,4.96724054844373
"82","3337",136.66,"scj","2012",NA,NA,NA,24.4,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,9.55,"tmm",2016-08-22,"hex","727",2010-03-07,2010-03-07 18:14:00,NA,"2003-03-04","","talek",NA,"","2003-04-24","","",NA,"","2003-11-07","","",2,"","2004-01-17","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-04-13","dls","inferred dead",NA,"","f","r","bail",NA,NA,NA,NA,NA,NA,84.1,3,"none","pm","l",2009-11-11,2010-08-21,4,"c",2010,3.19458313229916
"83","3338",616.29,"scj","2012",NA,NA,NA,28.88,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,28.34,"tmm",2016-08-22,"cen","789",2010-03-13,2010-03-13 18:15:00,NA,"2008-03-01","","talek",NA,"","2008-04-14","","",NA,"","2008-12-03","","",0,"","2009-01-23","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-05-18","dls","inferred dead",NA,"","f","r","pan",NA,"1","1",NA,NA,NA,24.4,3,"none","pm","n",2010-03-01,2010-09-04,0,NA,2010,3.36314931402463
"84","3340",243.05,"scj","2012",NA,NA,NA,433.91,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,9.9,"tmm",2016-08-22,"ffl","731",2010-04-16,2010-04-16 05:33:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,81.6,4,"none","am","l",2010-01-14,2010-10-25,4,"c",2010,6.07283713932371
"85","3342",873.63,"scj","2012",NA,NA,NA,20.72,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,20.41,"tmm",2016-08-22,"yog","367",2010-04-20,2010-04-20 17:28:00,NA,"2001-11-20","","talek",NA,"","2002-01-07","","",NA,"","2002-10-11","","",4.5,"","2003-04-06","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-05-13","dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"0",NA,NA,NA,NA,101,4,"none","pm","l",2010-01-14,2010-09-06,4,"c",2010,3.03109941739128
"86","3343",262.08,"scj","2012",NA,NA,NA,91.12,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,9.44,"tmm",2016-08-22,"gel","908",2010-04-21,2010-04-21 05:46:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-07-30","","",0.5,"","2010-01-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","2",NA,NA,NA,15.5,4,"none","am","n",NA,NA,NA,NA,2010,4.51217731913893
"87","3347",170.74,"scj","2012",NA,NA,NA,16.09,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,7.63,"tmm",2016-08-22,"pan","755",2010-05-14,2010-05-14 18:12:00,NA,"2004-05-20","","talek",NA,"","2004-07-01","","",NA,"","2005-03-01","","",1.5,"","2005-03-14","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-21","dead","",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,71.8,5,"none","pm","l",2009-10-30,2010-06-17,4,"c",2010,2.77819796100429
"88","3349",23.59,"scj","2012",NA,NA,NA,222.29,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,3.48,"tmm",2016-08-22,"lyle","809",2010-05-19,2010-05-19 17:50:00,NA,"2008-10-30","","talek",NA,"","2009-05-30","","",NA,"","2009-06-24","","",10.5,"","2009-06-11","","",12.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-04-20","dls","inferred dead",NA,"","f","r","bab",NA,"0",NA,NA,NA,NA,18.6,5,"none","pm","n",NA,NA,NA,NA,2010,5.40398283570282
"89","3350",277.06,"scj","2012",NA,NA,NA,233.72,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,25.41,"tmm",2016-08-22,"ffl","731",2010-05-20,2010-05-20 18:43:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,82.7,5,"none","pm","l",2010-01-14,2010-10-25,4,"c",2010,5.45412381768624
"90","3353",1292.07,"scj","2012",NA,NA,NA,88.21,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,47.91,"tmm",2016-08-22,"parc","509",2010-06-05,2010-06-05 07:52:00,NA,"2008-07-22","","talek",NA,"","2008-08-08","","",NA,"","2009-05-04","","",3.5,"","2009-07-18","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","adon",NA,"1","2",NA,NA,NA,22.4,6,"migration","am","n",NA,NA,NA,NA,2010,4.47972033527068
"91","3354",53.66,"scj","2012",NA,NA,NA,58.2,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,11.13,"tmm",2016-08-22,"msl","745",2010-06-06,2010-06-06 17:40:00,NA,"2005-12-05","","talek",NA,"","2005-12-19","","",NA,"","2006-09-02","","",0.5,"","2006-11-13","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2011-02-01","dls","inferred dead",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,54,6,"migration","pm","o",2009-08-25,2010-06-24,NA,NA,2010,4.06388535473739
"92","3355",656.4,"scj","2012",NA,NA,NA,23.96,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,24.83,"tmm",2018-11-08,"juno","781",2010-06-06,2010-06-06 17:46:00,NA,"2008-04-20","","talek",NA,"","2008-05-20","","",NA,"","2009-01-28","","",NA,"","2009-02-24","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,25.5,6,"migration","pm","l",2010-03-07,2010-10-04,4,"a",2010,3.17638577324725
"93","3356",409.23,"scj","2012",NA,NA,NA,67.85,"jrg-uno","2012",NA,NA,NA,NA,NA,NA,9.18,"tmm",2016-08-22,"dra","774",2010-06-09,2010-06-09 06:30:00,NA,"2007-11-15","","talek",NA,"","2008-04-09","","",NA,"","2008-07-10","","",1.5,"","2008-12-03","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-06-12","dead","car",NA,"","f","r","ali",NA,"1","1",NA,NA,NA,30.8,6,"migration","am","n",2009-11-15,2011-06-27,0,NA,2010,4.21729938628088
